tconst,primaryTitle,averageRating,numVotes,startYear,genres
tt0332831,Springtime in a Small Town,6.9,1356,2002,"Drama,Romance"
tt0333074,Mango Yellow,6.6,2385,2002,Drama
tt0333388,Edifício Master,8.3,1619,2002,Documentary
tt0333701,Cheese and Jam,7.3,1893,2003,"Comedy,Drama"
tt0333764,Blue Gate Crossing,7.4,4256,2002,"Drama,Romance"
tt0333766,Garden State,7.4,221318,2004,"Comedy,Drama,Romance"
tt0333780,"Legally Blonde 2: Red, White & Blonde",4.8,71019,2003,Comedy
tt0334226,Remake,7.7,1039,2003,"Drama,History,War"
tt0334405,Spellbound,7.6,12403,2002,"Comedy,Documentary,Thriller"
tt0334416,Stevie,7.8,2714,2002,Documentary
tt0334482,Thenkasipattanam,7.6,1076,2000,"Comedy,Romance"
tt0334725,Wondrous Oblivion,7.1,1241,2003,"Comedy,Drama,Family"
tt0334754,Yossi & Jagger,7.1,7518,2002,"Drama,History,Romance"
tt0335013,The Company,6.2,6772,2003,"Drama,Music,Romance"
tt0335119,Girl with a Pearl Earring,6.9,81337,2003,"Biography,Drama,Romance"
tt0335121,Godsend,4.8,26230,2004,"Action,Drama,Fantasy"
tt0335245,The Ladykillers,6.2,107715,2004,"Comedy,Crime,Thriller"
tt0335266,Lost in Translation,7.7,475935,2003,"Comedy,Drama"
tt0335345,The Passion of the Christ,7.2,244768,2004,Drama
tt0335351,La petite Lili,6.2,1765,2003,"Drama,Romance"
tt0335438,Starsky & Hutch,6.1,152435,2004,"Comedy,Crime"
tt0335559,Win a Date with Tad Hamilton!,5.6,29085,2004,"Comedy,Romance"
tt0335563,Wonderland,6.5,23016,2003,"Crime,Drama,Mystery"
tt0336264,Since Otar Left,7.5,2624,2003,Drama
tt0336678,Addicted,6.8,1482,2002,"Drama,Mystery,Romance"
tt0336910,9 Dead Gay Guys,6.2,1528,2002,"Comedy,Crime"
tt0337103,Crimson Rivers 2: Angels of the Apocalypse,5.9,21413,2004,"Action,Crime,Mystery"
tt0337563,13 Going on 30,6.3,207620,2004,"Comedy,Fantasy,Romance"
tt0337573,Antibodies,6.9,8864,2005,"Crime,Drama,Horror"
tt0337578,Baghban,7.4,17180,2003,"Drama,Romance"
tt0337579,Barbershop 2: Back in Business,5.7,15697,2004,"Comedy,Drama"
tt0337585,Bomb the System,6.4,1052,2002,"Action,Drama"
tt0337592,Love Don't Cost a Thing,5.2,9209,2003,"Comedy,Drama,Romance"
tt0337611,Dilwale,5.6,3107,1994,"Action,Drama,Romance"
tt0337631,The Boys & Girl from County Clare,6.5,1495,2003,"Comedy,Music,Romance"
tt0337656,Keep Your Distance,5.1,1321,2005,"Drama,Mystery,Romance"
tt0337674,Mean Spirit,4.6,1045,2003,Comedy
tt0337689,Christmas on the Nile,4.1,1740,2002,Comedy
tt0337692,On the Road,6.0,42897,2012,"Adventure,Drama,Romance"
tt0337697,The Prince and Me,5.8,40915,2004,"Comedy,Family,Romance"
tt0337711,Rugrats Go Wild,5.6,8810,2003,"Adventure,Animation,Comedy"
tt0337721,The Snow Walker,7.3,11176,2003,Drama
tt0337741,Something's Gotta Give,6.7,126690,2003,"Comedy,Drama,Romance"
tt0337744,Vlad,3.3,1583,2003,"Horror,Thriller"
tt0337876,Birth,6.2,38493,2004,"Drama,Fantasy,Mystery"
tt0337879,Blackball,5.6,4394,2003,"Comedy,Drama,Sport"
tt0337881,Blind Horizon,5.5,4877,2003,"Drama,Mystery,Thriller"
tt0337909,Calendar Girls,6.9,27627,2003,"Comedy,Drama"
tt0337910,Camp Slaughter,2.5,1870,2004,Horror
tt0337917,Catch That Kid,5.2,10835,2004,"Action,Adventure,Comedy"
tt0337921,Cellular,6.5,104101,2004,"Action,Crime,Thriller"
tt0337930,Nicotina,6.5,3775,2003,"Action,Comedy,Crime"
tt0337945,Coronado,4.4,1573,2003,"Action,Adventure,Comedy"
tt0337960,Danny Deckchair,6.7,5154,2003,"Comedy,Romance"
tt0337961,In My Skin,6.2,5616,2002,"Drama,Horror"
tt0337971,Deewangee,6.5,3015,2002,"Crime,Drama,Mystery"
tt0337978,Live Free or Die Hard,7.1,415675,2007,"Action,Thriller"
tt0338013,Eternal Sunshine of the Spotless Mind,8.3,1049439,2004,"Drama,Romance,Sci-Fi"
tt0338075,Grand Theft Parsons,6.0,3691,2003,"Adventure,Comedy,Drama"
tt0338077,Grind,5.9,13151,2003,"Adventure,Comedy,Sport"
tt0338094,The Haunted Mansion,5.1,54797,2003,"Comedy,Family,Fantasy"
tt0338095,High Tension,6.7,76111,2003,Horror
tt0338096,Dirty Dancing: Havana Nights,5.9,29100,2004,"Drama,Music,Romance"
tt0338097,Head in the Clouds,6.5,15648,2004,"Drama,Romance,War"
tt0338133,Dandelion,6.8,2013,2004,"Drama,Romance"
tt0338135,The Barbarian Invasions,7.5,29815,2003,"Comedy,Crime,Drama"
tt0338159,Jericho Mansions,5.4,1005,2003,"Drama,Mystery,Thriller"
tt0338188,The Missing,6.5,37637,2003,"Adventure,Drama,Thriller"
tt0338216,Lucky You,5.9,21012,2007,"Drama,Romance,Sport"
tt0338309,Evil,7.7,40780,2003,Drama
tt0338325,Paparazzi,5.7,15549,2004,"Action,Crime,Drama"
tt0338337,Paycheck,6.3,111805,2003,"Action,Mystery,Sci-Fi"
tt0338348,The Polar Express,6.6,226886,2004,"Adventure,Animation,Comedy"
tt0338427,Shopgirl,6.3,24505,2005,"Drama,Romance"
tt0338459,Spy Kids 3: Game Over,4.3,64472,2003,"Action,Adventure,Comedy"
tt0338466,Stuck on You,5.8,54622,2003,Comedy
tt0338467,High Roller: The Stu Ungar Story,6.0,2268,2003,"Biography,Drama"
tt0338477,Talaash: The Hunt Begins...,4.3,1576,2003,"Action,Crime,Drama"
tt0338490,3 Deewarein,7.8,2567,2003,"Crime,Drama"
tt0338512,Two Brothers,7.0,15707,2004,"Adventure,Drama,Family"
tt0338526,Van Helsing,6.1,278839,2004,"Action,Adventure,Fantasy"
tt0338564,Infernal Affairs,8.0,129169,2002,"Action,Crime,Drama"
tt0338706,Alexandra's Project,6.5,5179,2003,"Drama,Mystery,Thriller"
tt0338751,The Aviator,7.5,376608,2004,"Biography,Drama"
tt0338763,Battle Royale II,4.6,21155,2003,"Action,Adventure,Drama"
tt0338828,But who killed Pamela Rose?,5.9,2742,2003,Comedy
tt0338949,Edi,7.4,2181,2002,Drama
tt0338977,Games of Love and Chance,6.9,3212,2003,"Comedy,Drama,Romance"
tt0339034,From Justin to Kelly,1.9,26924,2003,"Comedy,Musical,Romance"
tt0339071,Girls Will Be Girls,6.9,1566,2003,"Comedy,Romance"
tt0339072,Gladiatress,4.2,1459,2004,"Adventure,Comedy"
tt0339079,Gone,7.1,1463,2002,Thriller
tt0339091,Gang of Roses,2.5,1194,2003,"Action,Drama,Western"
tt0339135,In Hell,6.1,21030,2003,"Action,Drama,Thriller"
tt0339147,Highwaymen,5.6,9359,2004,"Action,Crime,Horror"
tt0339230,Kopps,6.7,22405,2003,"Action,Comedy"
tt0339252,Khadgam,7.8,1240,2002,"Action,Crime,Drama"
tt0339291,A Series of Unfortunate Events,6.8,216997,2004,"Adventure,Comedy,Family"
tt0339300,Liever verliefd,5.9,1246,2003,"Comedy,Romance"
tt0339334,The Magic Roundabout: The Movie,5.2,3624,2005,"Adventure,Animation,Comedy"
tt0339357,The Story of Marie and Julien,6.8,1902,2003,"Drama,Fantasy,Mystery"
tt0339385,Midsommer,5.7,2848,2003,"Drama,Horror,Mystery"
tt0339412,Mr. 3000,5.6,14912,2004,"Comedy,Drama,Romance"
tt0339419,The Mudge Boy,7.1,4632,2003,"Crime,Drama,Romance"
tt0339450,Names Engraved in Marble,7.0,2260,2002,"Drama,Romance,War"
tt0339489,Palabras encadenadas,7.0,2482,2003,"Crime,Drama,Thriller"
tt0339525,Married for 7 Years,5.9,1148,2003,Comedy
tt0339535,The Professional,8.4,7026,2003,"Comedy,Drama"
tt0339579,Returner,6.4,11489,2002,"Action,Adventure,Sci-Fi"
tt0339642,Daltry Calhoun,5.1,2435,2005,"Comedy,Drama,Music"
tt0339707,Song for a Raggy Boy,7.5,4628,2003,"Drama,History"
tt0339727,Stateside,5.8,1976,2004,"Drama,Music,Romance"
tt0339736,The Evil Within,5.6,3789,2017,Horror
tt0339806,Torremolinos 73,6.5,3999,2003,"Comedy,Drama"
tt0339824,Tube,5.4,1402,2003,"Action,Crime,Drama"
tt0339827,Twist,6.2,1404,2003,Drama
tt0339840,Undead,5.4,14660,2003,"Action,Comedy,Fantasy"
tt0339862,Nobody's Life,7.0,1102,2002,"Drama,Mystery,Thriller"
tt0340012,Being Julia,7.0,12819,2004,"Comedy,Drama,Romance"
tt0340074,Against the Government,7.6,1060,1992,Drama
tt0340086,Labyrinth,6.8,1236,2003,"Crime,Drama,Mystery"
tt0340110,Fat Pizza,5.6,3714,2003,"Action,Adventure,Comedy"
tt0340137,Grande école,5.7,2369,2004,"Drama,Romance"
tt0340163,Hostage,6.5,112792,2005,"Action,Crime,Drama"
tt0340285,Father's Affair,6.7,1331,2003,Drama
tt0340376,The Statement,6.2,5467,2003,"Drama,Thriller"
tt0340377,The Station Agent,7.6,72403,2003,"Comedy,Drama"
tt0340468,Bus 174,7.8,8515,2002,"Crime,Documentary"
tt0340855,Monster,7.3,158443,2003,"Biography,Crime,Drama"
tt0340919,Puerto Vallarta Squeeze,5.6,1011,2004,"Crime,Drama,Romance"
tt0341266,Bhoot,6.4,3919,2003,"Horror,Mystery,Thriller"
tt0341376,Gettin' Square,6.6,3215,2003,"Comedy,Crime,Thriller"
tt0341384,The Coast Guard,6.4,3496,2002,"Drama,War"
tt0341455,The Web of the Witch,7.5,2187,2002,"Comedy,Family,Fantasy"
tt0341495,Naked Weapon,5.5,7943,2002,"Action,Crime,Drama"
tt0341549,Rishtey,4.8,1043,2002,"Action,Drama,Romance"
tt0341555,Sex Is Zero,6.5,6447,2002,"Comedy,Drama,Romance"
tt0341578,Hush Hush Baby,6.1,2810,2004,"Comedy,Drama"
tt0342012,9,7.6,1951,2002,"Crime,Drama,Mystery"
tt0342143,Born Rich,6.5,1953,2003,Documentary
tt0342150,Bukowski: Born into This,7.8,3611,2003,"Biography,Documentary"
tt0342167,Camp,6.2,6106,2003,"Comedy,Drama,Musical"
tt0342172,Capturing the Friedmans,7.7,26647,2003,"Biography,Crime,Documentary"
tt0342213,Comandante,6.9,3859,2003,Documentary
tt0342258,Unleashed,7.0,106785,2005,"Action,Crime,Thriller"
tt0342272,Dear Wendy,6.5,10395,2005,"Comedy,Crime,Drama"
tt0342275,A Decade Under the Influence,7.6,2783,2003,Documentary
tt0342300,Dopamine,5.9,1163,2003,"Comedy,Drama,Romance"
tt0342492,The Green Butchers,7.2,23904,2003,"Comedy,Drama"
tt0342508,Hangman's Curse,4.8,2705,2003,"Horror,Mystery,Thriller"
tt0342520,Pearls and Pigs,6.4,3161,2003,Comedy
tt0342636,Four Shades of Brown,7.2,4441,2004,"Comedy,Drama"
tt0342689,Levottomat 3 - kun mikään ei riitä,2.9,3508,2004,"Drama,Romance"
tt0342735,Manderlay,7.2,24672,2005,Drama
tt0342771,Miffo,5.8,2154,2003,"Comedy,Drama,Romance"
tt0342778,The Missing Gun,6.6,1313,2002,"Crime,Drama,Mystery"
tt0342804,My Flesh and Blood,8.3,1759,2003,Documentary
tt0342835,Nightstalker,3.4,1260,2002,"Crime,Horror"
tt0342882,The PianoTuner of EarthQuakes,6.2,1520,2004,"Animation,Drama,Family"
tt0342913,The Whore and the Whale,6.4,1023,2004,Drama
tt0343095,This Girl's Life,5.6,2983,2003,Drama
tt0343121,Tupac: Resurrection,7.9,9736,2003,"Biography,Documentary,Music"
tt0343135,Along Came Polly,6.0,141597,2004,"Comedy,Romance"
tt0343168,The Weather Underground,7.5,3724,2002,"Documentary,History,War"
tt0343172,What Alice Found,6.5,1038,2003,"Crime,Drama"
tt0343221,Mother of Mine,7.6,4547,2005,"Drama,War"
tt0343426,The Dope,4.3,1474,2003,"Comedy,Crime"
tt0343449,The Bone Snatcher,4.4,2770,2003,"Horror,Mystery,Sci-Fi"
tt0343660,50 First Dates,6.8,372455,2004,"Comedy,Drama,Romance"
tt0343663,Eros,5.9,7205,2004,"Drama,Romance"
tt0343737,The Good Shepherd,6.7,106637,2006,"Drama,History,Thriller"
tt0343818,"I, Robot",7.1,563395,2004,"Action,Mystery,Sci-Fi"
tt0343996,The Lost City,6.5,9826,2005,"Drama,Romance"
tt0344273,Kings & Queen,7.0,3980,2004,"Comedy,Drama,Romance"
tt0344510,A Very Long Engagement,7.6,75272,2004,"Drama,Mystery,Romance"
tt0344604,Après Vous,6.4,3190,2003,"Comedy,Romance"
tt0344777,Six: The Mark Unleashed,4.1,1571,2004,"Action,Drama,Sci-Fi"
tt0344854,Arthur and the Invisibles,6.0,39882,2006,"Adventure,Animation,Comedy"
tt0345032,The Keys to the House,7.1,2451,2004,Drama
tt0345061,Code 46,6.1,20959,2003,"Drama,Romance,Sci-Fi"
tt0345074,Connie and Carla,6.2,8511,2004,"Comedy,Crime,Music"
tt0345128,The Gleaners and I: Two Years Later,7.1,1271,2002,Documentary
tt0345177,Ek Doctor Ki Maut,8.3,1500,1990,"Biography,Drama"
tt0345185,In the City,6.8,1135,2003,"Adventure,Drama,Romance"
tt0345228,Open Window,6.1,1214,2006,Drama
tt0345235,The Great Challenge,4.6,2452,2004,"Action,Adventure,Drama"
tt0345549,Last Life in the Universe,7.5,11454,2003,"Comedy,Drama,Romance"
tt0345551,Latter Days,7.0,18329,2003,"Comedy,Drama,Romance"
tt0345561,"The Legend of Al, John and Jack",6.5,5016,2002,"Comedy,Crime"
tt0345853,Rembrandt,6.3,3129,2002,"Action,Comedy,Crime"
tt0345950,The SpongeBob SquarePants Movie,7.1,98916,2004,"Adventure,Animation,Comedy"
tt0346094,Distant,7.5,22075,2002,Drama
tt0346156,Sky Captain and the World of Tomorrow,6.1,86710,2004,"Action,Adventure,Mystery"
tt0346336,The Best of Youth,8.5,22822,2003,"Drama,Romance"
tt0346457,Mangal Pandey,6.5,10392,2005,"Biography,Drama,History"
tt0346491,Alexander,5.6,174308,2004,"Action,Biography,Drama"
tt0346507,Andaaz,5.2,2697,2003,"Drama,Musical,Romance"
tt0346631,Blood and Bone,6.7,35061,2009,"Action,Crime,Drama"
tt0346723,Chalte Chalte,6.5,16195,2003,"Drama,Romance"
tt0346800,Cowards Bend the Knee,6.9,1454,2003,"Drama,Romance"
tt0346811,The Curse of the Komodo,2.9,1651,2004,"Adventure,Horror,Sci-Fi"
tt0347016,In Your Hands,6.7,1185,2004,Drama
tt0347048,Head-On,7.9,56596,2004,"Drama,Romance"
tt0347105,Fuse,7.3,2271,2003,"Comedy,Drama"
tt0347145,Harameya fi KG2,6.1,1001,2002,"Comedy,Drama"
tt0347149,Howl's Moving Castle,8.2,426673,2004,"Adventure,Animation,Family"
tt0347167,The Hero: Love Story of a Spy,5.5,2556,2003,"Action,Adventure,Drama"
tt0347246,Ghost in the Shell 2: Innocence,7.4,39724,2004,"Animation,Drama,Mystery"
tt0347278,Jhankaar Beats,7.2,2140,2003,"Comedy,Music,Romance"
tt0347304,Kal Ho Naa Ho,7.9,73239,2003,"Comedy,Drama,Musical"
tt0347330,Cash Truck,6.5,4269,2004,"Action,Crime,Drama"
tt0347332,Khakee,7.4,16415,2004,"Action,Crime,Drama"
tt0347369,Jiminy Glick in Lalawood,5.1,2333,2004,"Comedy,Mystery"
tt0347416,LOC: Kargil,5.4,3327,2003,"Drama,History,War"
tt0347449,Avellaneda's Moon,7.2,5577,2004,"Comedy,Drama,Sport"
tt0347457,Daybreak,7.1,1515,2003,Drama
tt0347473,Main Hoon Na,7.0,38882,2004,"Action,Comedy,Drama"
tt0347591,My Name Is Modesty: A Modesty Blaise Adventure,4.5,2556,2004,"Action,Crime,Drama"
tt0347618,The Cat Returns,7.1,61520,2002,"Adventure,Animation,Comedy"
tt0347779,Pinjar,7.9,2946,2003,Drama
tt0347791,Pokémon Heroes,6.0,6643,2002,"Action,Adventure,Animation"
tt0348121,Steamboy,6.8,18425,2004,"Action,Adventure,Animation"
tt0348150,Superman Returns,6.1,289151,2006,"Action,Adventure,Sci-Fi"
tt0348333,Waiting...,6.7,103571,2005,Comedy
tt0348505,Asylum,6.1,5384,2005,"Drama,Romance,Thriller"
tt0348529,Anatomy of Hell,4.4,5976,2004,Drama
tt0348568,The Classic,7.8,9885,2003,"Drama,Romance"
tt0348591,My Tutor Friend,6.5,2519,2003,"Action,Comedy,Romance"
tt0348593,The Door in the Floor,6.6,16053,2004,"Comedy,Drama"
tt0348656,Khushi,4.2,1743,2003,"Action,Comedy,Drama"
tt0348836,Gothika,5.8,117201,2003,"Horror,Mystery,Thriller"
tt0348843,Jism,5.3,2289,2003,"Drama,Romance,Thriller"
tt0348853,Nathalie...,6.3,4961,2003,"Drama,Romance"
tt0349047,(T)Raumschiff Surprise - Periode 1,5.5,16414,2004,"Comedy,Sci-Fi"
tt0349113,Ax 'Em,1.3,2086,1992,"Comedy,Horror,Mystery"
tt0349169,Breakin' All the Rules,5.6,6319,2004,"Comedy,Romance"
tt0349205,Cheaper by the Dozen,5.9,106942,2003,"Comedy,Family"
tt0349225,Le coeur des hommes,6.5,1858,2003,"Comedy,Drama,Romance"
tt0349260,In My Country,6.0,2894,2004,"Drama,Romance"
tt0349333,Darna Mana Hai,6.3,3746,2003,Horror
tt0349340,Dead Bodies,6.1,1059,2003,"Comedy,Drama,Horror"
tt0349416,Eulogy,6.4,9201,2004,"Comedy,Drama"
tt0349467,Freedomland,5.2,16988,2006,"Crime,Drama,Mystery"
tt0349683,King Arthur,6.3,173522,2004,"Action,Adventure,Drama"
tt0349691,Dog Nail Clipper,6.7,1469,2004,Drama
tt0349703,Kyun! Ho Gaya Na...,4.3,1875,2004,"Comedy,Drama,Romance"
tt0349710,Ladder 49,6.5,58925,2004,"Action,Drama,Thriller"
tt0349825,Miracle,7.4,57393,2004,"Biography,Drama,History"
tt0349878,Netaji Subhas Chandra Bose: The Forgotten Hero,7.6,1329,2005,"Biography,Drama,History"
tt0349889,Unstoppable,4.9,5193,2004,"Action,Adventure,Drama"
tt0349903,Ocean's Twelve,6.5,406492,2004,"Crime,Thriller"
tt0349995,The Soul Keeper,6.7,1780,2002,"Biography,Drama,Romance"
tt0350002,Punk's Not Dead,7.0,1051,2007,"Documentary,Music"
tt0350028,Raising Helen,6.0,37893,2004,"Comedy,Drama,Romance"
tt0350193,Take My Eyes,7.4,7363,2003,"Drama,Romance"
tt0350194,Teacher's Pet,5.7,1910,2004,"Adventure,Animation,Comedy"
tt0350232,Evil Remains,3.9,1610,2004,"Horror,Thriller"
tt0350258,Ray,7.7,154564,2004,"Biography,Drama,Music"
tt0350261,An Unfinished Life,7.0,32635,2005,"Drama,Family,Romance"
tt0350774,Dead & Breakfast,5.7,6076,2004,"Comedy,Fantasy,Horror"
tt0350804,God Is Brazilian,5.9,2506,2003,"Comedy,Drama,Fantasy"
tt0351078,The Threat,4.9,1513,2004,"Action,Thriller"
tt0351238,Distant Lights,7.6,2082,2003,Drama
tt0351283,Madagascar,6.9,425530,2005,"Adventure,Animation,Comedy"
tt0351299,Blind Shaft,7.5,2853,2003,"Crime,Drama"
tt0351459,So Normal,6.7,2639,2003,Comedy
tt0351461,Noi the Albino,7.3,9568,2003,"Comedy,Drama"
tt0351770,His Brother,6.9,1962,2003,"Drama,Romance"
tt0351795,Ripoux 3,5.7,1249,2003,"Action,Comedy,Crime"
tt0351817,The Twilight Samurai,8.1,24928,2002,"Drama,Romance"
tt0351887,The Twins Effect,5.5,5270,2003,"Action,Comedy,Horror"
tt0351977,Walking Tall,6.3,108823,2004,"Action,Crime"
tt0352230,Carmen,6.1,2259,2003,"Drama,Romance"
tt0352248,Cinderella Man,8.0,194646,2005,"Biography,Drama,Romance"
tt0352277,De-Lovely,6.6,11705,2004,"Biography,Drama,Music"
tt0352314,Ek Hasina Thi,7.5,7671,2004,"Crime,Drama,Mystery"
tt0352332,The Far Side of the Moon,7.2,1969,2003,Drama
tt0352343,Facing Windows,7.2,11511,2003,"Drama,Romance"
tt0352465,Violent Fire,6.7,1677,2002,"Crime,Drama,Thriller"
tt0352520,The Life and Death of Peter Sellers,6.9,15163,2004,"Biography,Comedy,Drama"
tt0352531,Loser Takes All,6.7,1407,2002,"Action,Adventure,Drama"
tt0352791,Rus Gelin,3.8,1006,2003,"Comedy,Drama"
tt0352994,Walk on Water,7.3,6994,2004,"Drama,Mystery,Thriller"
tt0353014,Wonderful Days,6.7,9395,2003,"Action,Adventure,Animation"
tt0353161,"Ready, Steady, Charlie!",5.1,1175,2003,"Comedy,Romance"
tt0353324,The Crow: Wicked Prayer,3.0,9287,2005,"Action,Adventure,Comedy"
tt0353357,Day of Wrath,5.4,1991,2006,"Action,Adventure,Crime"
tt0353489,Ginger Snaps 2: Unleashed,6.4,14847,2004,"Horror,Thriller"
tt0353496,Godfather,8.6,3831,1991,"Comedy,Drama,Romance"
tt0353671,Summer in the Golden Valley,7.1,1133,2003,Drama
tt0353725,Meesha Madhavan,8.0,1829,2002,"Comedy,Drama"
tt0353962,At Point Blank,4.9,1722,2003,"Action,Crime,Thriller"
tt0353969,Memories of Murder,8.1,204655,2003,"Crime,Drama,Mystery"
tt0353975,Sandesham,9.0,4888,1991,"Comedy,Drama"
tt0354216,The Wisher,4.3,1766,2002,"Horror,Thriller"
tt0354243,Zhou Yu's Train,6.4,1579,2002,"Drama,Romance"
tt0354356,Five Times Two,6.6,10307,2004,"Drama,Romance"
tt0354538,Ek Aur Ek Gyarah: By Hook or by Crook,5.3,2189,2003,"Action,Comedy,Crime"
tt0354575,The Five Obstructions,7.4,9050,2003,Documentary
tt0354593,Golden Chicken,7.1,1007,2002,"Comedy,Drama"
tt0354595,The Game of Their Lives,6.1,3481,2005,"Drama,History,Sport"
tt0354668,Save the Green Planet!,7.2,8544,2003,"Comedy,Crime,Drama"
tt0354766,Never Die Alone,5.6,6045,2004,"Action,Crime,Drama"
tt0354836,Podium,6.4,4373,2004,"Comedy,Music"
tt0354899,The Science of Sleep,7.2,70409,2006,"Comedy,Drama,Fantasy"
tt0354965,Gudumba Shankar,5.8,1082,2004,"Action,Comedy,Drama"
tt0355029,Wolfsburg,7.2,1260,2003,Drama
tt0355169,Aaram Thamburan,8.1,3640,1997,"Action,Drama"
tt0355295,The Brothers Grimm,5.9,124828,2005,"Action,Adventure,Comedy"
tt0355611,Jonny Vang,6.3,1514,2003,"Comedy,Drama,Mystery"
tt0355702,Lords of Dogtown,7.1,57203,2005,"Biography,Drama,Sport"
tt0355715,His Excellency the Minister,7.2,1288,2002,"Drama,Mystery,Thriller"
tt0355742,Manmadhudu,8.3,4192,2002,"Comedy,Romance"
tt0355743,Mannar Mathai Speaking,7.9,1486,1995,"Comedy,Thriller"
tt0355857,Onmyoji: The Yin Yang Master,6.2,1517,2001,"Action,Drama,Fantasy"
tt0355954,Riding the Bullet,5.2,10532,2004,"Horror,Thriller"
tt0356150,EuroTrip,6.6,218025,2004,Comedy
tt0356154,Wolf Summer,5.9,1194,2003,"Adventure,Drama,Family"
tt0356159,Hellbent,5.5,2647,2004,"Horror,Thriller"
tt0356176,Dark Woods,6.1,5724,2003,"Adventure,Horror,Mystery"
tt0356336,Secret Agents,5.4,4749,2004,"Action,Crime,Thriller"
tt0356443,The Bridge of San Luis Rey,5.0,3640,2004,"Drama,History,Romance"
tt0356470,A Cinderella Story,5.9,92105,2004,"Comedy,Family,Romance"
tt0356487,Whisky Romeo Zulu,7.4,1481,2004,"Drama,Thriller"
tt0356614,Foolproof,6.4,10915,2003,"Action,Comedy,Crime"
tt0356618,The Forgotten,5.8,67849,2004,"Drama,Mystery,Sci-Fi"
tt0356634,Garfield,5.0,91580,2004,"Adventure,Comedy,Family"
tt0356680,The Family Stone,6.3,71630,2005,"Comedy,Drama,Romance"
tt0356721,I Heart Huckabees,6.5,65818,2004,Comedy
tt0356764,The Job,4.3,1066,2003,"Action,Crime,Drama"
tt0356910,Mr. & Mrs. Smith,6.5,523231,2005,"Action,Comedy,Crime"
tt0356922,The Mystery of the Yellow Room,6.3,1852,2003,"Comedy,Crime,Mystery"
tt0356982,Paanch,7.6,2417,2003,"Crime,Thriller"
tt0356999,Not on the Lips,6.4,1669,2003,"Comedy,Musical,Romance"
tt0357054,The Last Shot,5.7,4350,2004,"Comedy,Romance"
tt0357058,Pupendo,7.2,1479,2003,"Comedy,Drama"
tt0357110,The Ballad of Jack and Rose,6.5,12015,2005,Drama
tt0357111,RRRrrrr!!!,5.8,14705,2004,"Comedy,Crime,Mystery"
tt0357277,Elektra,4.7,96265,2005,"Action,Adventure,Crime"
tt0357282,The King,8.1,2491,2002,Drama
tt0357283,Silent Waters,7.5,1188,2003,Drama
tt0357413,Anchorman: The Legend of Ron Burgundy,7.1,372079,2004,Comedy
tt0357470,The Battle of Shaker Heights,6.0,4546,2003,"Comedy,Drama,Romance"
tt0357507,Boogeyman,4.2,32219,2005,"Drama,Horror,Mystery"
tt0357585,Decoys,4.6,5188,2004,"Horror,Sci-Fi"
tt0357668,Sky Kids,6.8,3404,2008,"Action,Adventure,Drama"
tt0357829,Kalyanaraman,7.8,1557,2002,"Comedy,Drama"
tt0357894,Silver Hawk,5.1,2482,2004,"Action,Adventure,Sci-Fi"
tt0357905,Minnale,7.6,2313,2001,"Comedy,Drama,Musical"
tt0357959,Peter Bell II: The Hunt for the Czar Crown,5.7,1619,2003,Family
tt0357991,Moscow Gold,4.7,1086,2003,"Action,Adventure,Comedy"
tt0358082,Robots,6.4,157609,2005,"Adventure,Animation,Comedy"
tt0358135,Shall We Dance,6.2,48741,2004,"Comedy,Drama,Music"
tt0358273,Walk the Line,7.8,260902,2005,"Biography,Drama,Music"
tt0358294,Into the Sun,4.3,7922,2005,"Action,Thriller"
tt0358345,The Uninvited,5.7,1590,2003,"Drama,Horror,Thriller"
tt0358349,Agent Cody Banks 2: Destination London,4.5,15655,2004,"Action,Adventure,Comedy"
tt0358456,Earthlings,8.6,19525,2005,Documentary
tt0358500,H.H. Holmes: America's First Serial Killer,6.3,1891,2004,"Crime,Documentary,History"
